Date,Hour,Temperature,Humidity,Wind_speed,Visibility,Dew_point_temperature,Solar_Radiation,Rainfall,Snowfall
2018-04-28,13,21.2,31,2.8,1295,3.3,3.25,0,0
2018-04-28,14,21.3,25,3.8,1884,0.4,3.22,0,0
2018-04-28,15,21.1,25,4.1,1885,0.2,2.96,0,0
2018-04-28,16,20.4,25,4.7,1990,-0.3,2.45,0,0
2018-04-28,17,20.1,29,3.3,1840,1.4,1.78,0,0
2018-04-28,18,18.9,30,2.6,1995,0.9,1.05,0,0
2018-04-28,19,16.9,33,1.3,1965,0.5,0.34,0,0
2018-04-28,20,15.1,34,2.2,1981,-0.6,0.01,0,0
2018-04-28,21,13.9,37,1.1,1751,-0.5,0,0,0
2018-04-28,22,13,45,1.6,1713,1.3,0,0,0
2018-04-28,23,12.3,51,1,1648,2.4,0,0,0
2018-04-29,0,11.7,53,1.4,1620,2.4,0,0,0
2018-04-29,1,11.2,57,1.6,1533,2.9,0,0,0
2018-04-29,2,10.9,56,1.2,1460,2.4,0,0,0
2018-04-29,3,10.6,60,1,1163,3.1,0,0,0
2018-04-29,4,10.3,63,0.7,1277,3.5,0,0,0
2018-04-29,5,9.7,63,1.1,1304,2.9,0,0,0
2018-04-29,6,9.5,65,1,1325,3.2,0.01,0,0
2018-04-29,7,9.9,59,0.7,1707,2.2,0.25,0,0
2018-04-29,8,12.2,50,0.8,1412,2,0.84,0,0
2018-04-29,10,17.5,35,1.8,1570,1.8,2.26,0,0
2018-04-29,11,19.6,28,2,1695,0.5,2.79,0,0
2018-04-29,12,20.5,31,2.6,1299,2.7,2.79,0,0
2018-04-29,13,21.9,27,2.2,1055,2,3.35,0,0
2018-04-29,14,21.6,28,3.3,1172,2.2,2.93,0,0
2018-04-29,15,22.8,24,3.3,1138,1.1,2.79,0,0
2018-04-29,16,22.2,23,3.7,1183,0,2.28,0,0
2018-04-29,17,21.9,28,3.1,1023,2.5,1.6,0,0
2018-04-29,18,20.1,28,3.2,1114,1,0.89,0,0
2018-04-29,19,18.1,38,2.8,932,3.5,0.16,0,0
2018-04-29,20,16.9,42,2.7,942,3.8,0,0,0
2018-04-29,22,15.6,43,2.3,1016,3,0,0,0
2018-04-29,23,15.2,51,1,858,5.1,0,0,0
2018-04-30,0,14.7,54,1.3,718,5.4,0,0,0
2018-04-30,1,14.4,60,1.7,580,6.7,0,0,0
2018-04-30,2,14.1,62,1.2,502,6.9,0,0,0
2018-04-30,3,14.3,61,1,475,6.8,0,0,0
2018-04-30,4,14.6,57,1.2,495,6.1,0,0,0
2018-04-30,5,14.8,63,0.7,492,7.8,0,0,0
2018-04-30,6,14.9,64,0.5,424,8.1,0,0,0
2018-04-30,7,15.1,78,1.5,354,11.2,0.06,0,0
2018-04-30,8,15.8,73,0.5,357,10.9,0.39,0,0
2018-04-30,9,17.5,65,1,416,10.8,1,0,0
2018-04-30,10,19.5,54,1.1,451,9.9,1.88,0,0
2018-04-30,11,20.3,52,0.9,468,10.1,1.96,0,0
2018-04-30,12,22.2,50,2,564,11.2,2.65,0,0
2018-04-30,13,23.3,45,1.8,684,10.6,2.96,0,0
2018-04-30,14,24,47,2.3,520,11.9,2.87,0,0
2018-04-30,16,24.8,45,1.8,549,12,2.05,0,0
2018-04-30,17,24,53,3.5,536,13.8,1.39,0,0
2018-04-30,18,23,54,2.9,679,13.1,0.81,0,0
2018-04-30,19,21.2,65,2.9,559,14.3,0.25,0,0
2018-04-30,20,20,69,2.4,533,14.1,0,0,0
2018-04-30,21,19.1,73,1.2,413,14.1,0,0,0
2018-04-30,22,18.4,78,1.6,377,14.4,0,0,0
2018-04-30,23,17.9,79,0.4,323,14.1,0,0,0
2018-05-01,0,18.3,78,0.8,349,14.3,0,0,0
2018-05-01,1,18.3,83,1.1,451,15.3,0,0,0
2018-05-01,2,18.2,85,0.8,355,15.6,0,0,0
2018-05-01,3,18.1,85,1,284,15.5,0,0,0
2018-05-01,4,18,85,0.3,275,15.4,0,0,0
2018-05-01,5,18,85,0.8,346,15.4,0,0,0
2018-05-01,6,17.8,85,0.6,265,15.2,0,0,0
2018-05-01,7,18,82,0.7,264,14.8,0.11,0,0
2018-05-01,8,18.8,76,0.6,301,14.4,0.36,0,0
2018-05-01,9,20.7,67,1.1,464,14.3,1.3,0,0
2018-05-01,10,22.2,61,1.2,531,14.3,1.72,0,0
2018-05-01,11,22.7,63,1.1,605,15.2,1.36,0,0
2018-05-01,12,22.1,67,2.7,462,15.6,0.81,0,0
2018-05-01,13,23,63,3.1,494,15.5,1.92,0,0
2018-05-01,14,23,64,2.8,520,15.8,1.59,0,0
2018-05-01,15,23.1,61,2.5,556,15.1,1.5,0,0
2018-05-01,16,22.6,63,3.1,551,15.1,0.88,0,0
2018-05-01,17,22,65,2.4,589,15.1,0.47,0,0
2018-05-01,18,21.6,67,2,584,15.2,0.24,0,0
2018-05-01,19,21.2,68,1.5,610,15,0.16,0,0
2018-05-01,20,20.6,72,1.3,587,15.3,0,0,0
2018-05-01,21,20.2,74,1.3,554,15.4,0,0,0
2018-05-01,22,19.9,75,0.8,516,15.3,0,0,0
2018-05-01,23,19.8,73,0.9,442,14.8,0,0,0
2018-05-02,0,19.7,76,0.5,386,15.3,0,0,0
2018-05-02,1,19.6,75,2.1,392,15,0,0,0
2018-05-02,3,18.5,82,0.8,342,15.3,0,0,0
2018-05-02,4,18.4,81,0.4,300,15,0,0,0
2018-05-02,5,18.4,87,0.8,209,16.1,0,0.4,0
2018-05-02,6,17.9,93,0.9,202,16.7,0,0.1,0
2018-05-02,7,17.6,94,0.5,166,16.6,0,1,0
2018-05-02,8,17.5,94,0.9,203,16.5,0.06,0,0
2018-05-02,9,17.4,94,0.7,230,16.4,0.16,0,0
2018-05-02,10,17.7,88,1.1,322,15.6,0.36,0,0
2018-05-02,11,18,85,1.1,411,15.4,0.45,0,0
2018-05-02,12,17.3,95,0.7,155,16.4,0.16,3.5,0
2018-05-02,13,17.2,96,0.9,275,16.5,0.26,4,0
2018-05-02,14,17.5,94,0.3,436,16.5,0.35,0,0
2018-05-02,15,17,90,3.7,216,15.3,0.26,0,0
2018-05-02,16,15.4,95,4.7,378,14.5,0.11,0.5,0
2018-05-02,17,13.9,94,2.6,303,12.9,0.21,0,0
2018-05-02,18,13.6,89,2.3,638,11.8,0.09,0,0
2018-05-02,19,12.6,93,3.9,831,11.4,0,0,0
2018-05-02,20,11.1,91,4,716,9.6,0,0.5,0
2018-05-02,21,10.5,94,2.8,1627,9.5,0,1,0
2018-05-02,22,10.4,85,3.7,1671,7.9,0,0,0
2018-05-02,23,9.5,90,3.6,1017,7.9,0,1,0
2018-05-03,0,8.7,86,3.1,2000,6.4,0,0,0
2018-05-03,1,7.9,86,2.1,2000,5.6,0,0,0
2018-05-03,2,7.3,86,1.7,2000,5.1,0,0,0
2018-05-03,3,7,86,1.2,2000,4.8,0,0,0
2018-05-03,4,7,87,1.3,2000,4.9,0,0,0
2018-05-03,5,7,85,0.8,2000,4.6,0,0,0
2018-05-03,6,7.9,86,2,1070,5.6,0.01,0,0
2018-05-03,7,8.4,83,1.4,1400,5.6,0.31,0,0
2018-05-03,8,10.5,67,2.3,1221,4.6,0.98,0,0
2018-05-03,9,12.8,52,3.9,1614,3.1,1.65,0,0
2018-05-03,10,13.8,47,4.8,1561,2.6,1.64,0,0
2018-05-03,11,14.7,45,3,1799,2.8,1.68,0,0
2018-05-03,12,14.1,59,3.9,1870,6.1,1.12,0,0
2018-05-03,13,13.4,56,3.7,1693,4.7,0.82,0.1,0
2018-05-03,14,12.7,75,3.8,1510,8.3,0.88,0.4,0
2018-05-03,15,12.2,56,4.8,2000,3.6,0.57,0.5,0
2018-05-03,16,12.8,53,3.3,2000,3.4,0.76,0,0
2018-05-03,17,13.2,49,4.2,1999,2.7,0.69,0,0
2018-05-03,18,13.4,49,2.4,1982,2.8,0.6,0,0
2018-05-03,19,13.3,49,3.6,1919,2.7,0.45,0,0
2018-05-03,20,12.6,47,3.2,1935,1.5,0.02,0,0
2018-05-03,21,11.9,48,1.9,1918,1.2,0,0,0
2018-05-03,22,11.2,60,2.3,1684,3.7,0,0,0
2018-05-03,23,10.6,62,2.1,1694,3.6,0,0,0
2018-05-04,0,10,63,2.1,1653,3.2,0,0,0
2018-05-04,1,9.7,63,2.1,1610,2.9,0,0,0
2018-05-04,2,9.6,65,1.5,1654,3.3,0,0,0
2018-05-04,4,9.5,66,1.1,1737,3.4,0,0,0
2018-05-04,5,9.2,63,0.8,1896,2.5,0,0,0
2018-05-04,6,9,57,1.7,1903,0.9,0,0,0
2018-05-04,7,9.5,55,2.1,1912,0.8,0.32,0,0
2018-05-04,8,11.3,46,1.2,1788,0,1.04,0,0
2018-05-04,10,16.1,37,2.9,1629,1.3,2.4,0,0
2018-05-04,11,17.2,35,3.6,1731,1.5,2.93,0,0
2018-05-04,12,17.9,32,4.6,1874,0.9,3.28,0,0
2018-05-04,13,18.9,30,3.8,1854,0.9,3.39,0,0
2018-05-04,14,18.8,31,4.9,1940,1.2,3.31,0,0
2018-05-04,15,19.9,26,3.8,1898,-0.1,3,0,0
2018-05-04,16,18.6,30,5.1,1891,0.6,2.49,0,0
2018-05-04,17,18.1,30,4.6,1925,0.2,1.86,0,0
2018-05-04,18,17.1,35,3.4,1961,1.4,1.11,0,0
2018-05-04,19,15.5,46,2.6,1782,3.9,0.34,0,0
2018-05-04,20,14.1,46,3.4,1940,2.6,0.01,0,0
2018-05-04,21,13.3,47,1.9,1805,2.2,0,0,0
2018-05-04,22,12.7,55,2,1775,3.8,0,0,0
2018-05-04,23,12.4,58,2.5,1843,4.3,0,0,0
2018-05-05,0,12.2,59,1.2,1718,4.4,0,0,0
2018-05-05,1,12.1,54,1.3,1820,3,0,0,0
2018-05-05,2,12.1,53,1.1,1948,2.7,0,0,0
2018-05-05,3,11.6,53,1.1,1904,2.3,0,0,0
2018-05-05,4,12.1,51,1.6,1939,2.2,0,0,0
2018-05-05,5,12.2,52,2.3,1961,2.6,0,0,0
2018-05-05,6,12.3,55,2.1,1972,3.5,0.02,0,0
2018-05-05,7,12.9,55,2.3,1952,4,0.29,0,0
2018-05-05,8,14.4,51,2.3,1907,4.3,0.92,0,0
2018-05-05,9,16.1,50,2.6,1628,5.6,1.52,0,0
2018-05-05,10,18.1,46,2.9,1755,6.2,2.17,0,0
2018-05-05,11,20.2,41,3.1,1789,6.5,2.56,0,0
2018-05-05,13,22.7,35,3.4,1794,6.4,2.51,0,0
2018-05-05,14,23.6,34,3.3,1829,6.8,2.57,0,0
2018-05-05,15,23.8,29,4.7,1876,4.6,2.72,0,0
2018-05-05,16,23.2,30,4.5,1787,4.6,1.49,0,0
2018-05-05,17,23.6,29,3.9,1948,4.5,1.68,0,0
2018-05-05,18,22.5,31,3.4,1953,4.5,0.79,0,0
2018-05-05,19,20.7,47,3.5,1952,8.9,0.28,0,0
2018-05-05,20,19.7,53,2,1841,9.8,0,0,0
2018-05-05,21,19.3,57,3.1,1924,10.5,0,0,0
2018-05-05,22,19.1,61,2.7,1830,11.3,0,0,0
2018-05-05,23,19.1,62,3.6,1757,11.6,0,0,0
2018-05-06,0,18.7,64,3.3,1654,11.7,0,0,0
2018-05-06,1,18.2,71,1.6,1328,12.8,0,0,0
2018-05-06,3,16.2,94,1.7,400,15.2,0,1.5,0
2018-05-06,4,15.8,93,0.4,268,14.6,0,1.5,0
2018-05-06,5,15.4,96,0.3,208,14.7,0,2,0
2018-05-06,6,15.1,97,0.3,225,14.6,0,3,0
2018-05-06,7,15.1,97,0.5,311,14.6,0.03,2.5,0
2018-05-06,8,15.2,97,1,414,14.7,0.08,2,0
2018-05-06,9,15.4,97,0.8,413,14.9,0.18,1,0
2018-05-06,10,15.4,97,0.6,374,14.9,0.38,1.5,0
2018-05-06,11,15.5,97,0.8,459,15,0.4,3.5,0
2018-05-06,12,15.7,96,1.1,568,15,0.5,3,0
2018-05-06,13,16.4,94,0.9,1947,15.4,0.78,0,0
2018-05-06,14,17.2,85,1.3,2000,14.6,0.94,0,0
2018-05-06,16,19.5,66,1.7,2000,12.9,1.71,0,0
2018-05-06,17,20.2,62,1.1,2000,12.6,1.74,0,0
2018-05-06,18,20.2,66,1,2000,13.6,1.1,0,0
2018-05-06,19,19,70,0.7,2000,13.3,0.33,0,0
2018-05-06,20,17.6,77,1.2,2000,13.5,0.01,0,0
2018-05-06,21,16.8,79,0.6,2000,13.1,0,0,0
2018-05-06,22,16.4,80,1.2,2000,12.9,0,0,0
2018-05-06,23,15.9,83,0.6,2000,13,0,0,0
2018-05-07,0,15.5,85,0.9,2000,12.9,0,0,0
2018-05-07,1,15.1,84,0.3,1858,12.4,0,0,0
2018-05-07,2,14.8,85,0.4,1831,12.2,0,0,0
2018-05-07,3,14.7,82,0.8,1822,11.6,0,0,0
2018-05-07,4,14.4,85,0.8,1437,11.9,0,0,0
2018-05-07,5,14.2,85,0.5,1412,11.7,0,0,0
2018-05-07,6,14,87,0.8,1334,11.8,0.01,0,0
2018-05-07,7,14.2,81,0.3,1991,10.9,0.13,0,0
2018-05-07,8,14.8,80,0.3,1921,11.3,0.31,0,0
2018-05-07,9,15.9,72,0.5,1835,10.8,0.67,0,0
2018-05-07,10,17.5,63,0.6,1916,10.3,0.96,0,0
2018-05-07,11,20.2,45,1.1,1894,7.8,2.33,0,0
2018-05-07,12,22.9,35,0.8,1948,6.6,3.05,0,0
2018-05-07,13,23.7,44,1.7,1897,10.7,2.35,0,0
2018-05-07,14,24.1,42,1.2,1770,10.3,1.93,0,0
2018-05-07,15,24.6,38,2.1,1478,9.3,1.85,0,0
2018-05-07,16,24.5,38,2.2,1903,9.2,1.1,0,0
2018-05-07,17,25.5,31,2.3,1974,7.1,1.5,0,0
2018-05-07,18,25.1,32,2.4,1899,7.2,1.1,0,0
2018-05-07,19,23.5,48,1.5,1929,11.8,0.4,0,0
2018-05-07,20,20.9,61,2.7,1523,13,0.01,0,0
2018-05-07,21,19.6,64,1.5,1297,12.5,0,0,0
2018-05-07,22,18.6,69,1.7,1047,12.7,0,0,0
2018-05-07,23,17.5,69,1.5,978,11.7,0,0,0
2018-05-08,0,16.4,72,0.8,1046,11.3,0,0,0
2018-05-08,1,16,64,1,1600,9.1,0,0,0
2018-05-08,2,15.5,65,1.3,1953,8.9,0,0,0
2018-05-08,3,15.6,63,1.7,2000,8.5,0,0,0
2018-05-08,5,15,64,1.6,2000,8.2,0,0,0
2018-05-08,6,14.8,64,1.5,2000,8,0.02,0,0
2018-05-08,7,15.3,60,2,2000,7.5,0.35,0,0
2018-05-08,8,16.9,54,1.7,2000,7.5,1.08,0,0
2018-05-08,9,18.5,51,1.4,1955,8.1,1.74,0,0
2018-05-08,10,20,48,1.9,2000,8.6,2.46,0,0
2018-05-08,11,21,45,1.6,2000,8.6,2.89,0,0
2018-05-08,13,21.7,44,2.1,2000,8.9,2.46,0,0
2018-05-08,15,22.4,39,1.9,2000,7.7,2.16,0,0
2018-05-08,16,22,41,1.7,2000,8.1,2.04,0,0
2018-05-08,17,21.7,38,2,2000,6.7,1.17,0,0
2018-05-08,18,20.7,40,1.4,2000,6.6,1.06,0,0
2018-05-08,19,17.9,42,2.1,2000,4.7,0.37,0,0
2018-05-08,20,15.8,47,1.8,2000,4.4,0.01,0,0
2018-05-08,21,14.5,49,1.9,2000,3.8,0,0,0
2018-05-08,22,13.2,54,2.2,2000,4,0,0,0
2018-05-08,23,12.2,57,1.9,2000,3.9,0,0,0
2018-05-09,0,11.6,57,1.9,2000,3.3,0,0,0
2018-05-09,1,11.3,58,1.3,2000,3.3,0,0,0
2018-05-09,2,10.9,59,1.1,2000,3.1,0,0,0
2018-05-09,3,10.5,59,1,2000,2.8,0,0,0
2018-05-09,6,9.2,64,1,2000,2.7,0.02,0,0
2018-05-09,7,10,59,1.1,2000,2.3,0.36,0,0
2018-05-09,8,12.3,53,1.6,2000,2.9,1.09,0,0
2018-05-09,9,14.4,46,1.2,1899,2.9,1.77,0,0
2018-05-09,10,16.1,43,1.4,1985,3.5,2.41,0,0
2018-05-09,11,17.6,40,1.4,1955,3.8,2.88,0,0
2018-05-09,12,18.7,39,1.9,1925,4.4,3.21,0,0
2018-05-09,13,20.1,36,1.1,1933,4.5,3.34,0,0
2018-05-09,14,20.7,36,2.2,1788,5,3.1,0,0
2018-05-09,15,21.2,35,2.9,1733,5.1,2.88,0,0
2018-05-09,16,21.4,35,2.7,1838,5.2,2.38,0,0
2018-05-09,17,21.3,34,2.7,1967,4.7,1.82,0,0
2018-05-09,18,20.6,41,2.3,2000,6.8,1.1,0,0
2018-05-09,19,18.8,47,2.8,1988,7.2,0.4,0,0
2018-05-09,20,17.3,53,1.9,2000,7.6,0.01,0,0
2018-05-09,21,16.4,56,0.8,2000,7.5,0,0,0
2018-05-09,22,15.9,60,2.6,2000,8.1,0,0,0
2018-05-09,23,15.2,62,1.4,2000,7.9,0,0,0
2018-05-10,0,14.5,63,0.9,2000,7.5,0,0,0
2018-05-10,1,13.9,66,1,1960,7.6,0,0,0
2018-05-10,2,13.1,73,1.9,1895,8.3,0,0,0
2018-05-10,3,12.9,74,1.7,1698,8.3,0,0,0
2018-05-10,4,12,79,0.6,1351,8.4,0,0,0
2018-05-10,5,11.5,80,0.9,974,8.1,0,0,0
2018-05-10,6,11.4,80,1,885,8,0.02,0,0
2018-05-10,7,12.1,71,1.6,876,6.9,0.34,0,0
2018-05-10,8,13.5,63,2.2,1211,6.5,1.01,0,0
2018-05-10,9,15.5,55,1.7,1318,6.4,1.76,0,0
2018-05-10,10,17.3,52,2.3,1235,7.3,2.38,0,0
2018-05-10,11,18.3,51,3.1,1015,7.9,2.84,0,0
2018-05-10,12,19.8,49,2.3,1320,8.7,3.17,0,0
2018-05-10,13,20.7,46,2.9,1078,8.6,3.26,0,0
2018-05-10,14,21.2,47,3.7,1142,9.4,3.22,0,0
2018-05-10,15,20.4,51,4,946,9.9,2.87,0,0
2018-05-10,16,19.6,54,3.9,1154,10,2.41,0,0
2018-05-10,17,19.2,54,3.4,1075,9.6,1.83,0,0
2018-05-10,18,18,61,3.5,790,10.3,1.05,0,0
2018-05-10,19,15.5,74,3.6,675,10.8,0.35,0,0
2018-05-10,20,13.6,82,2.1,520,10.5,0.02,0,0
2018-05-10,23,12.4,85,1.1,369,9.9,0,0,0
2018-05-11,0,12.5,84,1.5,334,9.8,0,0,0
2018-05-11,1,12.4,84,1.8,287,9.7,0,0,0
2018-05-11,2,12.1,85,1.4,321,9.6,0,0,0
2018-05-11,3,12,86,0.9,297,9.7,0,0,0
2018-05-11,4,11.9,85,0.7,315,9.4,0,0,0
2018-05-11,5,11.9,84,1.5,358,9.2,0,0,0
2018-05-11,6,12,83,0.4,321,9.1,0.01,0,0
2018-05-11,7,12.4,82,1,314,9.4,0.1,0,0
2018-05-11,8,13.1,78,1.2,330,9.3,0.41,0,0
2018-05-11,9,14.3,72,0.7,342,9.3,0.84,0,0
2018-05-11,10,16.4,64,2.4,423,9.5,2.05,0,0
2018-05-11,11,18.3,56,1.4,519,9.3,2.53,0,0
2018-05-11,12,20,47,1.4,685,8.3,3.08,0,0
2018-05-11,13,20.8,45,2.8,688,8.4,3.17,0,0
2018-05-11,14,21,47,2.2,606,9.2,2.52,0,0
2018-05-11,15,19.9,47,3.3,484,8.2,1.83,0,0
2018-05-11,16,19.1,54,3.2,542,9.5,0.94,0,0
2018-05-11,17,18.9,45,2.6,1084,6.6,0.8,0,0
2018-05-11,18,17.9,37,3.1,1819,2.9,0.36,0,0
2018-05-11,19,17.1,51,2.5,1223,6.8,0.06,0,0
2018-05-11,20,16.7,52,0.9,1328,6.7,0,0,0
2018-05-11,21,16.4,52,1.5,1273,6.5,0,0,0
2018-05-11,23,16.2,50,1.6,1327,5.7,0,0,0
2018-05-12,0,16.1,54,1.3,1052,6.7,0,0,0
2018-05-12,1,15.9,51,1.8,866,5.7,0,0,0
2018-05-12,2,15.5,62,1,730,8.2,0,0,0
2018-05-12,3,15.2,63,0.5,700,8.1,0,0,0
2018-05-12,4,15,61,0.8,867,7.5,0,0,0
2018-05-12,5,15,61,1.2,903,7.5,0,0,0
2018-05-12,6,14.4,71,1.3,560,9.2,0,0.4,0
2018-05-12,7,13.3,81,1.5,525,10.1,0.04,0.1,0
2018-05-12,8,12,87,1,296,9.8,0.1,1,0
2018-05-12,9,11.8,95,1,168,11,0.14,3,0
2018-05-12,10,11.8,96,1.3,221,11.1,0.12,2.5,0
2018-05-12,11,12,96,1,184,11.3,0.14,3.5,0
2018-05-12,12,12.3,97,0.8,238,11.8,0.14,2,0
2018-05-12,13,12.6,97,0.6,327,12.1,0.14,3,0
2018-05-12,14,13,97,0.8,211,12.5,0.15,2,0
2018-05-12,15,13.3,97,0.8,194,12.8,0.12,3,0
2018-05-12,16,13.8,97,0.7,196,13.3,0.12,1.5,0
2018-05-12,17,14.3,98,0.7,270,13.9,0.08,1.5,0
2018-05-12,18,15.4,97,1.9,340,14.9,0.03,2,0
2018-05-12,19,15.5,97,0.7,403,15,0,2,0
2018-05-12,20,15.7,97,0.3,343,15.2,0,1,0
2018-05-12,21,15.8,97,0.6,193,15.3,0,0.5,0
2018-05-12,22,15.8,98,0.4,179,15.4,0,1.5,0
2018-05-12,23,15.8,98,1.6,235,15.4,0,1,0
2018-05-13,0,15.5,97,1.5,181,15,0,0.5,0
2018-05-13,1,15.1,97,1.7,173,14.6,0,0.2,0
2018-05-13,2,14.5,97,2.9,359,14,0,0.1,0
2018-05-13,3,14.2,98,1.5,135,13.8,0,0.2,0
2018-05-13,4,13.8,98,2.9,27,13.4,0,0,0
2018-05-13,5,13.5,98,0.8,105,13.1,0,0,0
2018-05-13,6,13.5,98,0.4,251,13.1,0.01,0,0
2018-05-13,7,13.7,98,1.6,468,13.3,0.1,0,0
2018-05-13,8,14.1,98,1.3,834,13.7,0.26,0,0
2018-05-13,9,14.8,95,1,986,14,0.53,0,0
2018-05-13,10,15.2,88,2.2,1090,13.2,0.55,0,0
2018-05-13,11,16.4,78,1.6,1209,12.5,1.37,0,0
2018-05-13,12,18.3,65,1.2,1489,11.5,2.4,0,0
2018-05-13,14,19.7,64,2.9,929,12.6,1.99,0,0
2018-05-13,15,19.7,63,2.5,941,12.4,2.01,0,0
2018-05-13,16,19.5,65,2.9,857,12.7,1.97,0,0
2018-05-13,17,19.4,63,2.6,1099,12.1,1.61,0,0
2018-05-13,18,19,66,1.3,1111,12.4,0.95,0,0
2018-05-13,19,17.6,73,2,886,12.6,0.34,0,0
2018-05-13,20,15.6,81,2.3,827,12.3,0.02,0,0
2018-05-13,21,14.1,86,0.9,535,11.7,0,0,0
2018-05-13,22,13.5,87,2.2,433,11.3,0,0,0
2018-05-13,23,13,89,1.3,326,11.2,0,0,0
2018-05-14,0,12.7,89,1.2,340,10.9,0,0,0
2018-05-14,1,12.4,94,1.3,307,11.4,0,0,0
2018-05-14,2,12.1,94,1.6,191,11.1,0,0,0
2018-05-14,3,11.9,95,1.5,180,11.1,0,0,0
2018-05-14,4,11.9,94,1.3,210,10.9,0,0,0
2018-05-14,5,11.9,93,0.8,241,10.7,0,0,0
2018-05-14,6,12.1,89,0.3,252,10.3,0.02,0,0
2018-05-14,7,12.6,85,0.4,292,10.1,0.23,0,0
2018-05-14,8,13.8,79,0.9,313,10.2,0.44,0,0
2018-05-14,10,16.6,67,0.9,479,10.4,1.23,0,0
2018-05-14,11,18.5,65,1.4,463,11.7,2.07,0,0
2018-05-14,12,20,62,1.8,428,12.4,2.38,0,0
2018-05-14,13,21.8,59,1.9,404,13.4,2.74,0,0
2018-05-14,14,23.1,56,1.6,391,13.8,2.67,0,0
2018-05-14,15,24,59,1.6,353,15.4,2.24,0,0
2018-05-14,16,24.3,54,2.6,346,14.3,1.81,0,0
2018-05-14,17,24.4,51,1.9,466,13.5,1.42,0,0
2018-05-14,18,23.6,48,3.1,666,11.9,0.85,0,0
2018-05-14,19,22.7,56,1.8,598,13.4,0.31,0,0
2018-05-14,20,21.4,64,2.1,411,14.3,0.02,0,0
2018-05-14,21,20.5,67,1.4,357,14.1,0,0,0
2018-05-14,22,19.6,71,0.6,325,14.1,0,0,0
2018-05-14,23,18.8,73,0.8,291,13.8,0,0,0
2018-05-15,0,18.1,77,0.5,287,13.9,0,0,0
2018-05-15,1,17.5,78,0.6,277,13.6,0,0,0
2018-05-15,2,17.1,74,0.4,350,12.4,0,0,0
2018-05-15,3,16.6,74,0.4,402,11.9,0,0,0
2018-05-15,4,16.1,74,0.8,440,11.4,0,0,0
2018-05-15,5,15.7,76,0.6,330,11.4,0,0,0
2018-05-15,6,15.4,84,0.8,235,12.7,0.03,0,0
2018-05-15,7,16.2,79,1.2,239,12.5,0.36,0,0
2018-05-15,8,18.4,68,1.1,254,12.3,0.88,0,0
2018-05-15,9,20.8,53,0.8,381,10.8,1.58,0,0
2018-05-15,10,22.7,37,0.9,879,7.2,2.18,0,0
2018-05-15,11,24.8,36,1.8,973,8.7,2.7,0,0
2018-05-15,12,26.3,36,1.1,1133,10,2.88,0,0
2018-05-15,13,27.8,34,1.5,1306,10.4,3.14,0,0
2018-05-15,14,28.5,33,0.9,1348,10.6,2.51,0,0
2018-05-15,15,29.1,38,1.7,1602,13.3,1.89,0,0
2018-05-15,16,28.8,37,2.4,1629,12.6,1.44,0,0
2018-05-15,17,28.5,43,1.7,1404,14.6,1.06,0,0
2018-05-15,18,27.5,47,2.5,1113,15.1,0.43,0,0
2018-05-15,19,26.9,49,0.9,1063,15.2,0.1,0,0
2018-05-15,20,26.3,53,1,908,15.9,0,0,0
2018-05-15,21,25.6,56,0.7,884,16.1,0,0,0
2018-05-15,22,25,59,0.6,742,16.4,0,0,0
2018-05-15,23,24.8,60,1,795,16.5,0,0,0
2018-05-16,0,24.4,63,0.8,745,16.8,0,0,0
2018-05-16,1,24.1,67,0.5,686,17.5,0,0,0
2018-05-16,2,23.9,69,0.3,531,17.8,0,0.2,0
2018-05-16,3,22.6,89,0.7,327,20.6,0,0.8,0
2018-05-16,4,22.3,86,0.5,387,19.8,0,0,0
2018-05-16,6,22.1,94,0.9,269,21,0,2,0
2018-05-16,8,22.4,93,1.2,683,21.2,0.04,0,0
2018-05-16,9,22.8,93,3.1,569,21.6,0.06,4,0
2018-05-16,10,22.8,95,1.7,176,21.9,0.05,1,0
2018-05-16,11,22.7,93,4.8,832,21.5,0.17,0,0
2018-05-16,12,22.9,87,4,1497,20.6,0.22,0,0
2018-05-16,13,21.8,97,2.4,682,21.2,0.06,35,0
2018-05-16,14,22,96,2.9,1327,21.3,0.39,0,0
2018-05-16,15,22,96,2.9,313,21.3,0.2,0,0
2018-05-16,16,21.8,97,1.8,206,21.2,0.18,0,0
2018-05-16,17,21.9,97,3.2,207,21.3,0.14,0.5,0
2018-05-16,18,21.9,97,2.1,191,21.3,0.08,0,0
2018-05-16,19,21.9,97,2.2,196,21.3,0.01,0,0
2018-05-16,20,21.8,97,2.2,156,21.2,0,0.5,0
2018-05-16,21,21.8,97,1.3,160,21.2,0,0.5,0
2018-05-16,22,21.9,97,1.5,164,21.3,0,0,0
2018-05-16,23,22,97,0.9,158,21.4,0,0,0
2018-05-17,0,22,97,1.6,152,21.4,0,0.5,0
2018-05-17,1,22,97,2.1,192,21.4,0,0.5,0
2018-05-17,2,21.8,97,1.3,175,21.2,0,1,0
2018-05-17,3,21.8,98,0.6,113,21.4,0,2.5,0
2018-05-17,4,19.2,98,2.4,1965,18.8,0,19,0
2018-05-17,5,18.8,97,0.9,1927,18.3,0,0,0
2018-05-17,6,18.9,98,0.3,338,18.5,0,0,0
2018-05-17,7,19.1,98,0.3,125,18.7,0,0,0
2018-05-17,8,19.7,98,0.5,1958,19.3,0.12,13.5,0
